input,output,relation,prompt,intervention_layer,input_id,output_id,relation_id,prediction_id,input_logit,output_logit,relation_logit,prediction_logit,input_prediction,output_prediction,relation_prediction
undesirable,desirable,none,"Relation: none
Input: undesirable
Output:",9.0,26016,11408,271,11408,12.390625,13.3984375,7.03515625,13.3984375,False,True,False
undesirable,desirable,none,"Relation: none
Input: undesirable
Output:",10.0,26016,11408,271,11408,12.125,13.4921875,6.94140625,13.4921875,False,True,False
undesirable,desirable,none,"Relation: none
Input: undesirable
Output:",11.0,26016,11408,271,11408,12.234375,13.75,6.859375,13.75,False,True,False
undesirable,desirable,none,"Relation: none
Input: undesirable
Output:",12.0,26016,11408,271,11408,12.0859375,13.6875,6.89453125,13.6875,False,True,False
undesirable,desirable,none,"Relation: none
Input: undesirable
Output:",13.0,26016,11408,271,11408,12.1328125,13.2578125,6.91015625,13.2578125,False,True,False
undesirable,desirable,none,"Relation: none
Input: undesirable
Output:",14.0,26016,11408,271,11408,12.2734375,13.40625,6.96484375,13.40625,False,True,False
undesirable,desirable,none,"Relation: none
Input: undesirable
Output:",15.0,26016,11408,271,11408,11.984375,13.2265625,7.0625,13.2265625,False,True,False
undesirable,desirable,none,"Relation: none
Input: undesirable
Output:",16.0,26016,11408,271,11408,12.1640625,12.9921875,7.1484375,12.9921875,False,True,False
undesirable,desirable,none,"Relation: none
Input: undesirable
Output:",17.0,26016,11408,271,11408,12.203125,13.0234375,7.15234375,13.0234375,False,True,False
undesirable,desirable,none,"Relation: none
Input: undesirable
Output:",18.0,26016,11408,271,11408,12.234375,13.0,7.08203125,13.0,False,True,False
undesirable,desirable,none,"Relation: none
Input: undesirable
Output:",19.0,26016,11408,271,11408,12.15625,12.8046875,7.09375,12.8046875,False,True,False
undesirable,desirable,none,"Relation: none
Input: undesirable
Output:",20.0,26016,11408,271,11408,12.1640625,12.7578125,7.18359375,12.7578125,False,True,False
undesirable,desirable,none,"Relation: none
Input: undesirable
Output:",21.0,26016,11408,271,11408,12.2265625,12.796875,7.1953125,12.796875,False,True,False
undesirable,desirable,none,"Relation: none
Input: undesirable
Output:",22.0,26016,11408,271,11408,12.1640625,12.734375,7.14453125,12.734375,False,True,False
undesirable,desirable,none,"Relation: none
Input: undesirable
Output:",23.0,26016,11408,271,11408,12.2109375,12.8046875,7.140625,12.8046875,False,True,False
undesirable,desirable,none,"Relation: none
Input: undesirable
Output:",24.0,26016,11408,271,11408,12.1640625,12.765625,7.125,12.765625,False,True,False
undesirable,desirable,none,"Relation: none
Input: undesirable
Output:",25.0,26016,11408,271,11408,12.1484375,12.765625,7.09375,12.765625,False,True,False
undesirable,desirable,none,"Relation: none
Input: undesirable
Output:",26.0,26016,11408,271,11408,12.2421875,12.9140625,7.10546875,12.9140625,False,True,False
undesirable,desirable,none,"Relation: none
Input: undesirable
Output:",27.0,26016,11408,271,11408,12.3828125,12.953125,7.08984375,12.953125,False,True,False
undesirable,desirable,none,"Relation: none
Input: undesirable
Output:",28.0,26016,11408,271,11408,12.421875,12.9296875,7.10546875,12.9296875,False,True,False
undesirable,desirable,none,"Relation: none
Input: undesirable
Output:",29.0,26016,11408,271,11408,12.40625,12.9375,7.07421875,12.9375,False,True,False
undesirable,desirable,none,"Relation: none
Input: undesirable
Output:",30.0,26016,11408,271,11408,12.421875,12.890625,7.0546875,12.890625,False,True,False
undesirable,desirable,none,"Relation: none
Input: undesirable
Output:",31.0,26016,11408,271,11408,12.5859375,13.0625,6.91796875,13.0625,False,True,False
